-6.2877207, 53.3684265
-6.2879311, 53.3683498
-6.2882198, 53.3682247
-6.2885307, 53.3680651
-6.2887466, 53.3679394
-6.2889047, 53.3678301
-6.2890217, 53.3677458
-6.289204, 53.3675845
-6.2893739, 53.3674221
-6.2894797, 53.3673013
-6.2895775, 53.3671698
-6.2896613, 53.3670473
-6.2897189, 53.3669508
-6.2897954, 53.3668099
-6.2899228, 53.3665875
-6.2901199, 53.3662114
-6.2903318, 53.365848
-6.2903949, 53.3657296
-6.2906577, 53.3652279
-6.2908388, 53.3649222
-6.2910171, 53.3645844
-6.2912035, 53.3642539
-6.2913993, 53.363901
-6.2915361, 53.3636481
-6.291571, 53.3635705
-6.2917373, 53.3632832
-6.2919546, 53.3628935
-6.2922241, 53.3623997
-6.2923985, 53.3620932
-6.2926895, 53.3615705
-6.2928772, 53.3612304
-6.2931026, 53.3608046
-6.2932742, 53.3604973
-6.2934432, 53.3602036
-6.2936377, 53.3598434
-6.2937356, 53.3596745
-6.2939568, 53.359268
-6.2941432, 53.3589246
-6.294437, 53.3583827
-6.2946877, 53.3579297
-6.2949251, 53.3575063
-6.2951021, 53.3571918
-6.295365, 53.3567011
-6.2955527, 53.3563649
-6.2956118, 53.3562577
-6.2958719, 53.3557686
-6.2960275, 53.3555021
-6.2962957, 53.3550122
-6.296572, 53.3545127
-6.2967651, 53.3541917
-6.2968335, 53.3540981
-6.2969891, 53.3538948
-6.2971607, 53.3537003
-6.2975242, 53.3534193
-6.2979319, 53.3531527
-6.2983382, 53.3529486
-6.2856958, 53.3688723
-6.2865079, 53.3687171
-6.2844288, 53.3690958
-6.2851512, 53.3689686
-6.2856958, 53.3688723
-6.2840113, 53.3691774
-6.2844288, 53.3690958
-6.2801938, 53.3689379
-6.28036, 53.3689923
-6.2805143, 53.3690427
-6.2807892, 53.3691187
-6.2811701, 53.3692035
-6.2814893, 53.3692563
-6.28174, 53.3692875
-6.2820441, 53.3693229
-6.2823384, 53.3693343
-6.2825776, 53.3693347
-6.2827987, 53.3693289
-6.2830504, 53.3693151
-6.2832816, 53.3692897
-6.283484, 53.3692666
-6.2836787, 53.3692373
-6.2840113, 53.3691774
-6.2748707, 53.3656072
-6.2753732, 53.3657856
-6.2757708, 53.3659371
-6.2759049, 53.3659931
-6.2761731, 53.3661115
-6.2764118, 53.3662268
-6.2768785, 53.3664916
-6.2770985, 53.3666397
-6.277297, 53.3667821
-6.2774901, 53.3669278
-6.2778388, 53.3672302
-6.2782867, 53.3676872
-6.2787319, 53.3681225
-6.2789304, 53.3682809
-6.2791718, 53.3684482
-6.2797163, 53.368753
-6.2799752, 53.3688635
-6.2801938, 53.3689379
-6.2748707, 53.3656072
-6.2754517, 53.3657809
-6.2757353, 53.365851
-6.2760458, 53.3659203
-6.2764438, 53.3659998
-6.276646, 53.3660412
-6.276842, 53.3660833
-6.2770789, 53.3661344
-6.2770789, 53.3661344
-6.2768367, 53.3660726
-6.2765988, 53.366003
-6.2763161, 53.3659122
-6.2760538, 53.3658246
-6.2754844, 53.3656291
-6.2752749, 53.3655676
-6.2752749, 53.3655676
-6.2749834, 53.3654781
-6.2749834, 53.3654781
-6.2739552, 53.3651721
-6.2739552, 53.3651721
-6.2716099, 53.3644967
-6.2716099, 53.3644967
-6.2703654, 53.3642054
-6.2700543, 53.3641445
-6.2664386, 53.3632994
-6.2631181, 53.3625376
-6.2613317, 53.3621214
-6.2605136, 53.3619309
-6.2597492, 53.3617244
-6.2593469, 53.3616092
-6.2584242, 53.3613547
-6.2574693, 53.3611282
-6.2564742, 53.3608937
-6.2554081, 53.3606424
-6.2546463, 53.3604727
-6.2542225, 53.3603735
-6.2536914, 53.360267
-6.2534755, 53.3602206
-6.2529967, 53.3601298
-6.2503937, 53.3595603
-6.2514934, 53.3597948
-6.2529967, 53.3601298
-6.2503937, 53.3595603
-6.2498867, 53.3594219
-6.2494804, 53.3593034
-6.2491934, 53.3592082
-6.2488849, 53.3590921
-6.2485443, 53.3589552
-6.2480481, 53.3587303
-6.2473426, 53.3583734
-6.2471187, 53.3582581
-6.2467459, 53.3580612
-6.2465903, 53.3579836
-6.2456006, 53.3574777
-6.2450943, 53.3572056
-6.2450943, 53.3572056
-6.2446116, 53.3569185
-6.2443175, 53.3567649
-6.2446116, 53.3569185
-6.2439198, 53.3564104
-6.2439624, 53.3564708
-6.2441476, 53.3566435
-6.2443175, 53.3567649
-6.2437713, 53.3562189
-6.2439198, 53.3564104
-6.243751, 53.3550058
-6.2436385, 53.3552262
-6.2435673, 53.3554445
-6.2435474, 53.3555532
-6.2435507, 53.3556886
-6.2435739, 53.3558141
-6.2437713, 53.3562189
-6.2444958, 53.3542846
-6.2443872, 53.3543557
-6.2442276, 53.3544796
-6.2441979, 53.3545027
-6.2440209, 53.354658
-6.2438653, 53.3548339
-6.243751, 53.3550058
-6.2452126, 53.3538766
-6.2450462, 53.3539614
-6.244806, 53.3540869
-6.2444958, 53.3542846
-6.2453061, 53.3538253
-6.2452126, 53.3538766
-6.2455198, 53.3537181
-6.2453061, 53.3538253
-6.2457299, 53.3536215
-6.2455198, 53.3537181
-6.2457883, 53.3535975
-6.2457299, 53.3536215
-6.2490465, 53.3523521
-6.2487924, 53.3524613
-6.2478764, 53.3527663
-6.2475546, 53.3528927
-6.2472005, 53.3530544
-6.2466075, 53.3532943
-6.2465273, 53.3533218
